ImageView_0,ImageView_90,ImageView_180,ImageView_270,ImageView_Aufsicht,ImageView_Untersicht,BB,BK,BWH1,BWH2,BANR1,BANR2,NRVNR1,NRVNR2,NRVNR3,NRVNR4,MotorSize
Middle_Motors\view_0\images\mittel_0804_Kombination_130_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_130_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_130_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_130_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_130_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_130_num_6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_131_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_131_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_131_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_131_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_131_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_131_num_6.jpg,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_132_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_132_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_132_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_132_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_132_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_132_num_6.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_133_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_133_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_133_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_133_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_133_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_133_num_6.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_134_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_134_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_134_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_134_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_134_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_134_num_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_135_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_135_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_135_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_135_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_135_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_135_num_6.jpg,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_136_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_136_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_136_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_136_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_136_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_136_num_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_137_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_137_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_137_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_137_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_137_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_137_num_6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_138_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_138_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_138_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_138_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_138_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_138_num_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_139_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_139_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_139_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_139_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_139_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_139_num_6.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_140_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_140_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_140_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_140_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_140_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_140_num_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_141_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_141_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_141_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_141_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_141_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_141_num_6.jpg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_142_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_142_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_142_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_142_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_142_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_142_num_6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_143_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_143_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_143_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_143_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_143_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_143_num_6.jpg,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_146_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_146_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_146_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_146_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_146_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_146_num_6.jpg,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_147_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_147_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_147_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_147_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_147_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_147_num_6.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_148_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_148_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_148_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_148_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_148_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_148_num_6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_149_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_149_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_149_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_149_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_149_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_149_num_6.jpg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_150_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_150_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_150_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_150_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_150_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_150_num_6.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_151_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_151_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_151_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_151_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_151_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_151_num_6.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_152_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_152_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_152_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_152_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_152_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_152_num_6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_153_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_153_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_153_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_153_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_153_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_153_num_6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Middle
Middle_Motors\view_0\images\mittel_0804_Kombination_154_num_1.jpg,Middle_Motors\view_90\images\mittel_0804_Kombination_154_num_2.jpg,Middle_Motors\view_180\images\mittel_0804_Kombination_154_num_3.jpg,Middle_Motors\view_270\images\mittel_0804_Kombination_154_num_4.jpg,Middle_Motors\view_top\images\mittel_0804_Kombination_154_num_5.jpg,Middle_Motors\view_bottom\images\mittel_0804_Kombination_154_num_6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Middle
Small_Motors\view_0\images\KL1_num1.jpg,Small_Motors\view_90\images\KL1_num2.jpg,Small_Motors\view_180\images\KL1_num3.jpg,Small_Motors\view_270\images\KL1_num4.jpg,Small_Motors\view_top\images\KL1_num5.jpg,Small_Motors\view_bottom\images\KL1_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Small
Small_Motors\view_0\images\KL2_num1.jpg,Small_Motors\view_90\images\KL2_num2.jpg,Small_Motors\view_180\images\KL2_num3.jpg,Small_Motors\view_270\images\KL2_num4.jpg,Small_Motors\view_top\images\KL2_num5.jpg,Small_Motors\view_bottom\images\KL2_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL3_num1.jpg,Small_Motors\view_90\images\KL3_num2.jpg,Small_Motors\view_180\images\KL3_num3.jpg,Small_Motors\view_270\images\KL3_num4.jpg,Small_Motors\view_top\images\KL3_num5.jpg,Small_Motors\view_bottom\images\KL3_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL4_num1.jpg,Small_Motors\view_90\images\KL4_num2.jpg,Small_Motors\view_180\images\KL4_num3.jpg,Small_Motors\view_270\images\KL4_num4.jpg,Small_Motors\view_top\images\KL4_num5.jpg,Small_Motors\view_bottom\images\KL4_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Small
Small_Motors\view_0\images\KL5_num1.jpg,Small_Motors\view_90\images\KL5_num2.jpg,Small_Motors\view_180\images\KL5_num3.jpg,Small_Motors\view_270\images\KL5_num4.jpg,Small_Motors\view_top\images\KL5_num5.jpg,Small_Motors\view_bottom\images\KL5_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL6_num1.jpg,Small_Motors\view_90\images\KL6_num2.jpg,Small_Motors\view_180\images\KL6_num3.jpg,Small_Motors\view_270\images\KL6_num4.jpg,Small_Motors\view_top\images\KL6_num5.jpg,Small_Motors\view_bottom\images\KL6_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL7_num1.jpg,Small_Motors\view_90\images\KL7_num2.jpg,Small_Motors\view_180\images\KL7_num3.jpg,Small_Motors\view_270\images\KL7_num4.jpg,Small_Motors\view_top\images\KL7_num5.jpg,Small_Motors\view_bottom\images\KL7_num6.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Small
Small_Motors\view_0\images\KL8_num1.jpg,Small_Motors\view_90\images\KL8_num2.jpg,Small_Motors\view_180\images\KL8_num3.jpg,Small_Motors\view_270\images\KL8_num4.jpg,Small_Motors\view_top\images\KL8_num5.jpg,Small_Motors\view_bottom\images\KL8_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Small
Small_Motors\view_0\images\KL9_num1.jpg,Small_Motors\view_90\images\KL9_num2.jpg,Small_Motors\view_180\images\KL9_num3.jpg,Small_Motors\view_270\images\KL9_num4.jpg,Small_Motors\view_top\images\KL9_num5.jpg,Small_Motors\view_bottom\images\KL9_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Small
Small_Motors\view_0\images\KL10_num1.jpg,Small_Motors\view_90\images\KL10_num2.jpg,Small_Motors\view_180\images\KL10_num3.jpg,Small_Motors\view_270\images\KL10_num4.jpg,Small_Motors\view_top\images\KL10_num5.jpg,Small_Motors\view_bottom\images\KL10_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Small
Small_Motors\view_0\images\KL11_num1.jpg,Small_Motors\view_90\images\KL11_num2.jpg,Small_Motors\view_180\images\KL11_num3.jpg,Small_Motors\view_270\images\KL11_num4.jpg,Small_Motors\view_top\images\KL11_num5.jpg,Small_Motors\view_bottom\images\KL11_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL12_num1.jpg,Small_Motors\view_90\images\KL12_num2.jpg,Small_Motors\view_180\images\KL12_num3.jpg,Small_Motors\view_270\images\KL12_num4.jpg,Small_Motors\view_top\images\KL12_num5.jpg,Small_Motors\view_bottom\images\KL12_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL13_num1.jpg,Small_Motors\view_90\images\KL13_num2.jpg,Small_Motors\view_180\images\KL13_num3.jpg,Small_Motors\view_270\images\KL13_num4.jpg,Small_Motors\view_top\images\KL13_num5.jpg,Small_Motors\view_bottom\images\KL13_num6.jpg,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL14_num1.jpg,Small_Motors\view_90\images\KL14_num2.jpg,Small_Motors\view_180\images\KL14_num3.jpg,Small_Motors\view_270\images\KL14_num4.jpg,Small_Motors\view_top\images\KL14_num5.jpg,Small_Motors\view_bottom\images\KL14_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL15_num1.jpg,Small_Motors\view_90\images\KL15_num2.jpg,Small_Motors\view_180\images\KL15_num3.jpg,Small_Motors\view_270\images\KL15_num4.jpg,Small_Motors\view_top\images\KL15_num5.jpg,Small_Motors\view_bottom\images\KL15_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL16_num1.jpg,Small_Motors\view_90\images\KL16_num2.jpg,Small_Motors\view_180\images\KL16_num3.jpg,Small_Motors\view_270\images\KL16_num4.jpg,Small_Motors\view_top\images\KL16_num5.jpg,Small_Motors\view_bottom\images\KL16_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL17_num1.jpg,Small_Motors\view_90\images\KL17_num2.jpg,Small_Motors\view_180\images\KL17_num3.jpg,Small_Motors\view_270\images\KL17_num4.jpg,Small_Motors\view_top\images\KL17_num5.jpg,Small_Motors\view_bottom\images\KL17_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Small
Small_Motors\view_0\images\KL18_num1.jpg,Small_Motors\view_90\images\KL18_num2.jpg,Small_Motors\view_180\images\KL18_num3.jpg,Small_Motors\view_270\images\KL18_num4.jpg,Small_Motors\view_top\images\KL18_num5.jpg,Small_Motors\view_bottom\images\KL18_num6.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,Small
Small_Motors\view_0\images\KL19_num1.jpg,Small_Motors\view_90\images\KL19_num2.jpg,Small_Motors\view_180\images\KL19_num3.jpg,Small_Motors\view_270\images\KL19_num4.jpg,Small_Motors\view_top\images\KL19_num5.jpg,Small_Motors\view_bottom\images\KL19_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Small
Small_Motors\view_0\images\KL20_num1.jpg,Small_Motors\view_90\images\KL20_num2.jpg,Small_Motors\view_180\images\KL20_num3.jpg,Small_Motors\view_270\images\KL20_num4.jpg,Small_Motors\view_top\images\KL20_num5.jpg,Small_Motors\view_bottom\images\KL20_num6.jpg,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Small
Small_Motors\view_0\images\KL21_num1.jpg,Small_Motors\view_90\images\KL21_num2.jpg,Small_Motors\view_180\images\KL21_num3.jpg,Small_Motors\view_270\images\KL21_num4.jpg,Small_Motors\view_top\images\KL21_num5.jpg,Small_Motors\view_bottom\images\KL21_num6.jpg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL22_num1.jpg,Small_Motors\view_90\images\KL22_num2.jpg,Small_Motors\view_180\images\KL22_num3.jpg,Small_Motors\view_270\images\KL22_num4.jpg,Small_Motors\view_top\images\KL22_num5.jpg,Small_Motors\view_bottom\images\KL22_num6.jpg,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,Small
Small_Motors\view_0\images\KL23_num1.jpg,Small_Motors\view_90\images\KL23_num2.jpg,Small_Motors\view_180\images\KL23_num3.jpg,Small_Motors\view_270\images\KL23_num4.jpg,Small_Motors\view_top\images\KL23_num5.jpg,Small_Motors\view_bottom\images\KL23_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,Small
Small_Motors\view_0\images\KL24_num1.jpg,Small_Motors\view_90\images\KL24_num2.jpg,Small_Motors\view_180\images\KL24_num3.jpg,Small_Motors\view_270\images\KL24_num4.jpg,Small_Motors\view_top\images\KL24_num5.jpg,Small_Motors\view_bottom\images\KL24_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL25_num1.jpg,Small_Motors\view_90\images\KL25_num2.jpg,Small_Motors\view_180\images\KL25_num3.jpg,Small_Motors\view_270\images\KL25_num4.jpg,Small_Motors\view_top\images\KL25_num5.jpg,Small_Motors\view_bottom\images\KL25_num6.jpg,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL26_num1.jpg,Small_Motors\view_90\images\KL26_num2.jpg,Small_Motors\view_180\images\KL26_num3.jpg,Small_Motors\view_270\images\KL26_num4.jpg,Small_Motors\view_top\images\KL26_num5.jpg,Small_Motors\view_bottom\images\KL26_num6.jpg,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Small
Small_Motors\view_0\images\KL27_num1.jpg,Small_Motors\view_90\images\KL27_num2.jpg,Small_Motors\view_180\images\KL27_num3.jpg,Small_Motors\view_270\images\KL27_num4.jpg,Small_Motors\view_top\images\KL27_num5.jpg,Small_Motors\view_bottom\images\KL27_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL28_num1.jpg,Small_Motors\view_90\images\KL28_num2.jpg,Small_Motors\view_180\images\KL28_num3.jpg,Small_Motors\view_270\images\KL28_num4.jpg,Small_Motors\view_top\images\KL28_num5.jpg,Small_Motors\view_bottom\images\KL28_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL29_num1.jpg,Small_Motors\view_90\images\KL29_num2.jpg,Small_Motors\view_180\images\KL29_num3.jpg,Small_Motors\view_270\images\KL29_num4.jpg,Small_Motors\view_top\images\KL29_num5.jpg,Small_Motors\view_bottom\images\KL29_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL30_num1.jpg,Small_Motors\view_90\images\KL30_num2.jpg,Small_Motors\view_180\images\KL30_num3.jpg,Small_Motors\view_270\images\KL30_num4.jpg,Small_Motors\view_top\images\KL30_num5.jpg,Small_Motors\view_bottom\images\KL30_num6.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL31_num1.jpg,Small_Motors\view_90\images\KL31_num2.jpg,Small_Motors\view_180\images\KL31_num3.jpg,Small_Motors\view_270\images\KL31_num4.jpg,Small_Motors\view_top\images\KL31_num5.jpg,Small_Motors\view_bottom\images\KL31_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL32_num1.jpg,Small_Motors\view_90\images\KL32_num2.jpg,Small_Motors\view_180\images\KL32_num3.jpg,Small_Motors\view_270\images\KL32_num4.jpg,Small_Motors\view_top\images\KL32_num5.jpg,Small_Motors\view_bottom\images\KL32_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small
Small_Motors\view_0\images\KL33_num1.jpg,Small_Motors\view_90\images\KL33_num2.jpg,Small_Motors\view_180\images\KL33_num3.jpg,Small_Motors\view_270\images\KL33_num4.jpg,Small_Motors\view_top\images\KL33_num5.jpg,Small_Motors\view_bottom\images\KL33_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Small
Large_Motors\view_0\images\GR1_num1.jpg,Large_Motors\view_90\images\GR1_num2.jpg,Large_Motors\view_180\images\GR1_num3.jpg,Large_Motors\view_270\images\GR1_num4.jpg,Large_Motors\view_top\images\GR1_num5.jpg,Large_Motors\view_bottom\images\GR1_num6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR2_num1.jpg,Large_Motors\view_90\images\GR2_num2.jpg,Large_Motors\view_180\images\GR2_num3.jpg,Large_Motors\view_270\images\GR2_num4.jpg,Large_Motors\view_top\images\GR2_num5.jpg,Large_Motors\view_bottom\images\GR2_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR3_num1.jpg,Large_Motors\view_90\images\GR3_num2.jpg,Large_Motors\view_180\images\GR3_num3.jpg,Large_Motors\view_270\images\GR3_num4.jpg,Large_Motors\view_top\images\GR3_num5.jpg,Large_Motors\view_bottom\images\GR3_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR4_num1.jpg,Large_Motors\view_90\images\GR4_num2.jpg,Large_Motors\view_180\images\GR4_num3.jpg,Large_Motors\view_270\images\GR4_num4.jpg,Large_Motors\view_top\images\GR4_num5.jpg,Large_Motors\view_bottom\images\GR4_num6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR5_num1.jpg,Large_Motors\view_90\images\GR5_num2.jpg,Large_Motors\view_180\images\GR5_num3.jpg,Large_Motors\view_270\images\GR5_num4.jpg,Large_Motors\view_top\images\GR5_num5.jpg,Large_Motors\view_bottom\images\GR5_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR6_num1.jpg,Large_Motors\view_90\images\GR6_num2.jpg,Large_Motors\view_180\images\GR6_num3.jpg,Large_Motors\view_270\images\GR6_num4.jpg,Large_Motors\view_top\images\GR6_num5.jpg,Large_Motors\view_bottom\images\GR6_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Large
Large_Motors\view_0\images\GR7_num1.jpg,Large_Motors\view_90\images\GR7_num2.jpg,Large_Motors\view_180\images\GR7_num3.jpg,Large_Motors\view_270\images\GR7_num4.jpg,Large_Motors\view_top\images\GR7_num5.jpg,Large_Motors\view_bottom\images\GR7_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Large
Large_Motors\view_0\images\GR8_num1.jpg,Large_Motors\view_90\images\GR8_num2.jpg,Large_Motors\view_180\images\GR8_num3.jpg,Large_Motors\view_270\images\GR8_num4.jpg,Large_Motors\view_top\images\GR8_num5.jpg,Large_Motors\view_bottom\images\GR8_num6.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Large
